method,offset,target,label
<android.widget.TextView: void setTag(java.lang.Object)>,0,<android.view.View: void setTag(java.lang.Object)>,0
<android.widget.TextView: void setOnClickListener(android.view.View$OnClickListener)>,0,<android.view.View: void setOnClickListener(android.view.View$OnClickListener)>,0
<android.widget.LinearLayout: void setOrientation(int)>,0,<android.widget.LinearLayout: void setOrientation(int)>,0
"<android.widget.LinearLayout: void addView(android.view.View,android.view.ViewGroup$LayoutParams)>",0,"<android.view.ViewGroup: void addView(android.view.View,android.view.ViewGroup$LayoutParams)>",0
"<android.widget.LinearLayout: void addView(android.view.View,android.view.ViewGroup$LayoutParams)>",0,"<android.view.ViewGroup: void addView(android.view.View,android.view.ViewGroup$LayoutParams)>",0
<android.widget.LinearLayout: void <init>(android.content.Context)>,0,<android.widget.LinearLayout: void <init>(android.content.Context)>,0
<android.widget.LinearLayout: void addView(android.view.View)>,0,<android.view.ViewGroup: void addView(android.view.View)>,0
<com.autostart.AutoStartActivity$4: void <init>(com.autostart.AutoStartActivity)>,0,<com.autostart.AutoStartActivity$4: void <init>(com.autostart.AutoStartActivity)>,1
<com.autostart.AutoStartActivity$3: void <init>(com.autostart.AutoStartActivity)>,0,<com.autostart.AutoStartActivity$3: void <init>(com.autostart.AutoStartActivity)>,1
<com.autostart.AutoStartActivity$2: void <init>(com.autostart.AutoStartActivity)>,0,<com.autostart.AutoStartActivity$2: void <init>(com.autostart.AutoStartActivity)>,1
<com.autostart.AutoStartActivity$1: void <init>(com.autostart.AutoStartActivity)>,0,<com.autostart.AutoStartActivity$1: void <init>(com.autostart.AutoStartActivity)>,1
<java.util.ArrayList: void <init>()>,0,<java.util.ArrayList: void <init>()>,0
<android.support.v4.util.LruCache: void <init>(int)>,0,<android.support.v4.util.LruCache: void <init>(int)>,0
<android.app.Activity: void onCreate(android.os.Bundle)>,0,<android.app.Activity: void onCreate(android.os.Bundle)>,0
<com.autostart.AutoStartActivity: void setContentView(int)>,0,<android.app.Activity: void setContentView(int)>,0
<com.autostart.AutoStartActivity: java.lang.Object getSystemService(java.lang.String)>,0,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.view.View findViewById(int)>,0,<android.app.Activity: android.view.View findViewById(int)>,0
<com.autostart.AutoStartActivity: android.content.res.Resources getResources()>,0,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>,0
<com.autostart.AutoStartActivity: java.lang.Object getSystemService(java.lang.String)>,0,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>,0
<android.app.Activity: void <init>()>,0,<android.app.Activity: void <init>()>,0
<java.lang.String: boolean equalsIgnoreCase(java.lang.String)>,0,<java.lang.String: boolean equalsIgnoreCase(java.lang.String)>,0
<java.lang.RuntimeException: void <init>(java.lang.String)>,0,<java.lang.RuntimeException: void <init>(java.lang.String)>,0
<android.view.View: void <init>(android.content.Context)>,0,<android.view.View: void <init>(android.content.Context)>,0
<com.autostart.TimeOutHomeReceiver: void <init>()>,0,<com.autostart.TimeOutHomeReceiver: void <init>()>,0
"<com.autostart.TimeOutHomeReceiver: void onReceive(android.content.Context,android.content.Intent)>",0,"<com.autostart.TimeOutHomeReceiver: void onReceive(android.content.Context,android.content.Intent)>",0
$r2 = new android.content.Intent,0,<android.content.Intent: void <clinit>()>,0
<android.os.SystemClock: long elapsedRealtime()>,0,<android.os.SystemClock: long elapsedRealtime()>,0
"<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>",0,"<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>",0
"<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>",0,<android.app.PendingIntent: void <clinit>()>,0
$r2 = new android.content.Intent,0,<android.content.Intent: void <clinit>()>,0
<java.lang.Exception: void printStackTrace()>,0,<java.lang.Throwable: void printStackTrace()>,0
<java.lang.RuntimeException: void <init>(java.lang.String)>,0,<java.lang.RuntimeException: void <init>(java.lang.String)>,0
<java.lang.Exception: void printStackTrace()>,0,<java.lang.Throwable: void printStackTrace()>,0
<android.content.Intent: void <init>(java.lang.String)>,0,<android.content.Intent: void <init>(java.lang.String)>,0
<android.content.Intent: android.content.Intent addCategory(java.lang.String)>,0,<android.content.Intent: android.content.Intent addCategory(java.lang.String)>,0
<android.content.Intent: android.content.Intent setFlags(int)>,0,<android.content.Intent: android.content.Intent setFlags(int)>,0
"<android.content.Intent: void <init>(android.content.Context,java.lang.Class)>",0,"<android.content.Intent: void <init>(android.content.Context,java.lang.Class)>",0
<android.content.BroadcastReceiver: void <init>()>,0,<android.content.BroadcastReceiver: void <init>()>,0
<android.view.View: void <init>(android.content.Context)>,0,<android.view.View: void <init>(android.content.Context)>,0
<com.autostart.MyBroadcastreceiver: void <init>()>,0,<com.autostart.MyBroadcastreceiver: void <init>()>,0
